"Comment gérer les migrations de données en production ?","Migration production : 1) Rehearsal : test sur staging, 2) Backup : avant migration, 3) Rollback plan : documented, 4) Monitoring : errors, performance, 5) Incremental : batches, 6) Validation : checksums, counts, 7) Downtime : minimize ou zero, 8) Communication : stakeholders."
"Comment créer un système de gestion de flux RSS ?","Gestion RSS : 1) Feeds : URL sources, 2) Parsing : feedparser library, 3) Storage : items DB, 4) Polling : scheduled updates, 5) Deduplication : GUID, 6) Filtering : keywords, categories, 7) Aggregation : multiple feeds, 8) Output : custom feed."
"Comment implémenter un système de gestion de devis ?","Gestion devis : 1) Items : produits/services, quantité, prix, 2) Calculation : subtotal, tax, discount, total, 3) Templates : réutilisables, 4) Versioning : révisions, 5) Approval workflow : client signature, 6) Conversion : to invoice, 7) Expiration : validity period, 8) Tracking : sent, viewed, accepted."
"Comment gérer les dépendances entre microservices ?","Dépendances microservices : 1) Service mesh : Istio, Linkerd, 2) API gateway : centralized, 3) Circuit breaker : fault tolerance, 4) Service discovery : dynamic, 5) Contracts : API versioning, 6) Async : event-driven, 7) Monitoring : dependency graph, 8) Testing : contract tests."
"Comment créer un système de gestion de glossaire multilingue ?","Glossaire multilingue : 1) Terms : source language, 2) Translations : target languages, 3) Context : usage examples, 4) Synonyms : variations, 5) Status : approved, pending, 6) Contributors : crowdsource, 7) Export : TMX, TBX, 8) Integration : CAT tools."
"Comment implémenter un système de gestion de tickets ITSM ?","ITSM tickets : 1) Types : incident, request, problem, change, 2) Priority matrix : urgency × impact, 3) Assignment : auto-routing, 4) SLA : tracking, 5) Knowledge base : solutions, 6) Asset management : CI linkage, 7) Escalation : management, 8) Reporting : metrics, trends."
"Comment gérer les connexions SSH avec authentification par clé ?","SSH par clé : 1) Génération : ssh-keygen -t ed25519, 2) Public key : copie sur serveur, 3) Private key : sécurisé local, 4) Agent : ssh-add pour cache, 5) Config : ~/.ssh/config, 6) Forwarding : agent forwarding, 7) Restrictions : authorized_keys options, 8) Rotation : update régulièrement."
"Comment créer un système de gestion de badges et achievements ?","Badges achievements : 1) Définition : critères, icône, 2) Tracking : progress, 3) Trigger : event-based, 4) Awarding : automatique, 5) Display : profile, 6) Rarity : common, rare, legendary, 7) Expiration : time-limited, 8) Leaderboard : top earners."
"Comment implémenter un système de gestion de playlist média ?","Playlist média : 1) Items : ordered list, 2) Metadata : titre, durée, 3) Playback : sequential, shuffle, repeat, 4) Collaborative : multi-users, 5) Sharing : public/private, 6) Recommendations : similar, 7) Offline : download, 8) Sync : across devices."
"Comment gérer les erreurs de parsing de données ?","Erreurs parsing : 1) Try-except : catch specific, 2) Validation : schema avant parse, 3) Logging : problematic data, 4) Fallback : default values, 5) Partial : process valid, skip invalid, 6) User feedback : clear messages, 7) Retry : transient errors, 8) Dead letter : persistent failures."
"Comment créer un système de gestion de commandes vocales ?","Commandes vocales : 1) STT : Speech-to-Text API, 2) Intent recognition : NLU, 3) Commands : mapping actions, 4) Confirmation : feedback audio, 5) Error handling : clarification, 6) Context : maintain state, 7) Privacy : local processing option, 8) Accessibility : alternative input."
"Comment implémenter un système de gestion de contrats SaaS ?","Contrats SaaS : 1) Terms : service, SLA, pricing, 2) Subscription : plans, billing, 3) Usage limits : quotas, 4) Renewal : auto ou manual, 5) Amendments : change orders, 6) Termination : notice period, 7) Data retention : post-cancellation, 8) Compliance : legal requirements."
"Comment gérer les secrets d'application avec rotation automatique ?","Rotation secrets : 1) Schedule : périodique, 2) New secret : generate, 3) Dual-write : old + new, 4) Test : validate new, 5) Switch : update references, 6) Deprecate : old secret, 7) Delete : after grace period, 8) Monitoring : failures."
"Comment créer un système de gestion de documents collaboratif ?","Documents collaboratifs : 1) Real-time : OT ou CRDT, 2) Presence : active users, 3) Comments : inline, resolved, 4) Suggestions : track changes, 5) Versions : auto-save, 6) Permissions : viewer, commenter, editor, 7) Offline : sync on reconnect, 8) Export : multiple formats."
"Comment implémenter un système de gestion de règles métier ?","Règles métier : 1) DSL : domain-specific language, 2) Engine : evaluate rules, 3) Priority : ordre exécution, 4) Conditions : IF-THEN logic, 5) Actions : outcomes, 6) UI : visual rule builder, 7) Versioning : rule changes, 8) Testing : scenarios."
"Comment gérer les fichiers CSV volumineux ?","CSV volumineux : 1) Streaming : read ligne par ligne, 2) Chunking : process par batches, 3) Memory : avoid load all, 4) Compression : gzip storage, 5) Indexing : fast lookups, 6) Parallel : multi-thread processing, 7) Progress : user feedback, 8) Error handling : skip bad rows."
"Comment créer un système de gestion de localisation géographique ?","Localisation géo : 1) IP geolocation : MaxMind, 2) GPS : browser API, 3) Geocoding : address to coords, 4) Reverse : coords to address, 5) Privacy : permission, approximate, 6) Fallback : default location, 7) Storage : lat/lng, 8) Distance : calculations."
"Comment implémenter un système de gestion de promotions ?","Gestion promotions : 1) Types : percentage, fixed, BOGO, 2) Rules : conditions eligibility, 3) Stacking : multiple discounts, 4) Expiration : date range, 5) Usage limits : per customer, total, 6) Codes : coupon generation, 7) Automatic : cart rules, 8) Reporting : redemption rates."
"Comment gérer les connexions WebSocket avec reconnexion ?","WebSocket reconnexion : 1) Detect : onclose event, 2) Retry : exponential backoff, 3) Max attempts : limit, 4) State : preserve before reconnect, 5) Queue : buffer messages, 6) Resume : replay missed, 7) Heartbeat : detect stale, 8) Fallback : long polling."
"Comment créer un système de gestion de FAQ avec IA ?","FAQ IA : 1) Knowledge base : questions-answers, 2) Search : semantic similarity, 3) Ranking : relevance score, 4) Chatbot : interactive, 5) Learning : feedback loop, 6) Analytics : unanswered questions, 7) Multi-language : translations, 8) Fallback : human support."
"Comment implémenter un système de gestion de stock FIFO ?","Stock FIFO : 1) Tracking : lots with dates, 2) Outbound : oldest first, 3) Expiration : alert near date, 4) Reporting : aging inventory, 5) Adjustments : manual corrections, 6) Automation : picking logic, 7) Audit : movement history, 8) Integration : ERP systems."
"Comment gérer les timeouts de requêtes HTTP ?","HTTP timeouts : 1) Connect : établissement connexion, 2) Read : attente response, 3) Total : end-to-end, 4) Configuration : per endpoint, 5) Retry : idempotent requests, 6) Fallback : cached data, 7) Monitoring : timeout rates, 8) Tuning : adjust based on metrics."
"Comment créer un système de gestion de roadmap produit ?","Roadmap produit : 1) Features : description, value, effort, 2) Timeline : quarters, releases, 3) Prioritization : impact vs effort, 4) Stakeholders : visibility, 5) Status : planned, in progress, shipped, 6) Dependencies : link features, 7) Voting : customer input, 8) Updates : changelog."
"Comment implémenter un système de gestion de thèmes UI ?","Thèmes UI : 1) Variables CSS : colors, fonts, spacing, 2) Toggle : switch theme, 3) Storage : localStorage preference, 4) System : respect OS setting, 5) Custom : user-defined, 6) Preview : before apply, 7) Transitions : smooth switch, 8) Accessibility : contrast ratios."
"Comment gérer les erreurs de sérialisation JSON ?","Erreurs JSON : 1) Try-catch : parse errors, 2) Validation : schema check, 3) Types : handle dates, bytes, 4) Custom encoder : complex objects, 5) Pretty print : debugging, 6) Streaming : large files, 7) Encoding : UTF-8, 8) Fallback : default values."
"Comment créer un système de gestion de documentation API ?","Documentation API : 1) OpenAPI : specification, 2) Auto-generation : from code, 3) Examples : request/response, 4) Try-it : interactive, 5) Authentication : guide, 6) Errors : codes and meanings, 7) Changelog : versions, 8) SDKs : client libraries."
"Comment implémenter un système de gestion de workflows conditionnels ?","Workflows conditionnels : 1) Nodes : tasks, 2) Edges : conditions IF-THEN, 3) Variables : context data, 4) Branching : parallel paths, 5) Loops : iterations, 6) Error handling : catch, 7) Visualization : flowchart, 8) Execution : state machine."
"Comment gérer les uploads de fichiers avec reprise ?","Upload reprise : 1) Chunking : split file, 2) Track : chunks uploaded, 3) Resume : continue from last, 4) Checksum : verify integrity, 5) Timeout : handle interruptions, 6) Storage : temporary assembly, 7) Cleanup : failed uploads, 8) Progress : percentage."
"Comment créer un système de gestion de sondages ?","Gestion sondages : 1) Questions : types (choice, text, scale), 2) Logic : skip, branch, 3) Distribution : link, embed, 4) Responses : collect, store, 5) Analytics : aggregate results, 6) Export : CSV, PDF, 7) Anonymous : optional, 8) Closing : deadline."
"Comment implémenter un système de gestion de leads nurturing ?","Lead nurturing : 1) Segments : behavior-based, 2) Sequences : email drips, 3) Triggers : actions events, 4) Scoring : engagement, 5) Content : personalized, 6) Timing : optimal send, 7) Conversion : track to customer, 8) Reporting : funnel metrics."
"Comment gérer les migrations de schéma MongoDB ?","Migrations MongoDB : 1) Scripts : versioned changes, 2) Idempotence : safe rerun, 3) Validation : schema validator, 4) Indexing : background creation, 5) Data transformation : update many, 6) Rollback : reverse operations, 7) Testing : staging first, 8) Documentation : change log."
"Comment créer un système de gestion de configuration réseau ?","Config réseau : 1) IaC : Terraform, Ansible, 2) Versioning : Git, 3) Templates : reusable, 4) Validation : syntax check, 5) Deployment : automated, 6) Rollback : previous config, 7) Audit : change tracking, 8) Documentation : network diagram."
"Comment implémenter un système de gestion de scores de crédit ?","Scores crédit : 1) Factors : payment history, utilization, 2) Calculation : weighted algorithm, 3) Range : 300-850, 4) Updates : periodic recalc, 5) History : track changes, 6) Reporting : formatted display, 7) Alerts : significant changes, 8) Compliance : FCRA."
"Comment gérer les cookies de session sécurisés ?","Cookies session sécurisés : 1) HttpOnly : XSS protection, 2) Secure : HTTPS only, 3) SameSite : CSRF protection, 4) Expiration : timeout, 5) Domain : scope restriction, 6) Path : URL prefix, 7) Size : limit 4KB, 8) Encryption : sensitive data."
"Comment créer un système de gestion de points de fidélité ?","Points fidélité : 1) Earning : rules par action, 2) Balance : user account, 3) Expiration : time-limited, 4) Redemption : catalog items, 5) Tiers : levels avec benefits, 6) Bonuses : promotions, 7) Transfers : between users, 8) Reporting : liability."
"Comment implémenter un système de gestion de signatures électroniques ?","Signatures électroniques : 1) Capture : touchpad, mouse, 2) Biometric : pressure, speed, 3) Storage : encrypted image, 4) Verification : match comparison, 5) Legal : compliance eIDAS, ESIGN, 6) Audit trail : timestamped, 7) Certificates : PKI, 8) Multi-party : sequential signing."
"Comment gérer les requêtes GraphQL avec optimisation ?","GraphQL optimisation : 1) DataLoader : batch queries, 2) Depth limit : prevent abuse, 3) Complexity : cost analysis, 4) Caching : field-level, 5) Pagination : cursor-based, 6) Persisted queries : whitelist, 7) Monitoring : slow queries, 8) Errors : structured response."
"Comment créer un système de gestion de maintenance prédictive ?","Maintenance prédictive : 1) Sensors : IoT data collection, 2) ML models : failure prediction, 3) Thresholds : alert conditions, 4) Scheduling : preventive tasks, 5) Work orders : automated generation, 6) History : equipment logs, 7) ROI : downtime reduction, 8) Integration : CMMS."
"Comment implémenter un système de gestion de contenus éphémères ?","Contenus éphémères : 1) TTL : time-to-live, 2) Auto-delete : scheduled cleanup, 3) Countdown : visible timer, 4) Views limit : single-use, 5) Screenshot detection : attempt tracking, 6) Storage : temporary bucket, 7) Privacy : no backups, 8) Notifications : expiry warning."
"Comment gérer les dépendances NPM avec audit de sécurité ?","NPM audit : 1) Command : npm audit, 2) Report : vulnerabilities severity, 3) Fix : npm audit fix, 4) Breaking : manual review, 5) CI integration : fail builds, 6) Exceptions : document accepted risks, 7) Monitoring : Snyk, Dependabot, 8) Regular : schedule checks."
"Comment créer un système de gestion de flotte de véhicules ?","Gestion flotte : 1) Vehicles : immatriculation, modèle, 2) GPS tracking : real-time location, 3) Maintenance : scheduled services, 4) Fuel : consumption tracking, 5) Drivers : assignment, 6) Routes : optimization, 7) Costs : total ownership, 8) Reporting : utilization, efficiency."
"Comment implémenter un système de gestion de relations fournisseurs ?","Gestion fournisseurs : 1) Database : coordonnées, produits, 2) Évaluation : performance scores, 3) Contrats : terms, renewal, 4) Commandes : purchase orders, 5) Paiements : terms, history, 6) Quality : incidents tracking, 7) Communication : portal, 8) Reporting : spend analysis."
"Comment gérer les connexions de base de données avec retry logic ?","DB retry logic : 1) Transient errors : deadlock, timeout, 2) Backoff : exponential delays, 3) Max attempts : limit retries, 4) Idempotence : safe operations, 5) Jitter : randomize timing, 6) Circuit breaker : stop cascading, 7) Logging : track attempts, 8) Monitoring : failure rates."
"Comment créer un système de gestion de révisions de documents légaux ?","Révisions légales : 1) Versions : major changes, 2) Redlining : track modifications, 3) Comments : annotations, 4) Approval : signatories, 5) Effective date : version active, 6) Archive : historical versions, 7) Compare : diff view, 8) Audit trail : compliance."
"Comment implémenter un système de gestion de licences open source ?","Licences open source : 1) Scan : dependencies, 2) Classification : permissive, copyleft, 3) Compliance : obligations, 4) Conflicts : incompatible licenses, 5) Attribution : credit authors, 6) Reporting : BOM export, 7) Policy : approved licenses, 8) Monitoring : updates."
"Comment gérer les sessions utilisateur avec timeout inactif ?","Session timeout : 1) Last activity : timestamp update, 2) Check : middleware verification, 3) Warning : avant expiration, 4) Extension : on activity, 5) Logout : auto après timeout, 6) Sliding : renew window, 7) Configuration : per role, 8) Security : prevent hijacking."
"Comment créer un système de gestion de compétences employés ?","Compétences employés : 1) Profils : skills list, 2) Niveaux : beginner, intermediate, expert, 3) Certifications : validity, 4) Gap analysis : vs requirements, 5) Formation : recommendations, 6) Évaluation : self + manager, 7) Projects : skill matching, 8) Reporting : coverage."
"Comment implémenter un système de gestion de versions d'assets ?","Versioning assets : 1) Immutable : unique identifiers, 2) Metadata : version number, date, 3) Storage : separate paths, 4) CDN : cache busting, 5) Rollback : previous versions, 6) Cleanup : old versions, 7) References : update links, 8) Audit : change history."
"Comment gérer les erreurs de réseau avec offline mode ?","Offline mode : 1) Detection : navigator.onLine, 2) Queue : pending requests, 3) Storage : IndexedDB, 4) Sync : on reconnection, 5) UI : indicators, 6) Conflicts : resolution strategy, 7) Retry : failed operations, 8) Cache : essential data."
"Comment créer un système de gestion de calendrier éditorial ?","Calendrier éditorial : 1) Content : articles, posts, 2) Schedule : publish dates, 3) Status : draft, review, scheduled, 4) Assignments : writers, editors, 5) Topics : planning themes, 6) Deadlines : reminders, 7) Analytics : performance, 8) Collaboration : comments."
"Comment implémenter un système de gestion de licences utilisateurs ?","Licences utilisateurs : 1) Types : named, concurrent, 2) Allocation : assignment, 3) Check-in/out : concurrent model, 4) Expiration : renewal dates, 5) Tracking : usage analytics, 6) Compliance : audit ready, 7) Pooling : shared resources, 8) Reporting : utilization."
"Comment gérer les transactions avec compensation Saga ?","Compensation Saga : 1) Forward : execute step, 2) Failure : trigger compensations, 3) Reverse order : undo steps, 4) Idempotence : safe retry, 5) State : persist progress, 6) Timeout : handle stalled, 7) Monitoring : saga status, 8) Testing : failure scenarios."
"Comment créer un système de gestion de bibliothèque multimédia ?","Bibliothèque multimédia : 1) Import : upload bulk, 2) Organization : folders, tags, 3) Metadata : EXIF, ID3, 4) Preview : thumbnails, 5) Search : full-text, filters, 6) Editing : crop, resize, 7) Usage tracking : where used, 8) Permissions : access control."
"Comment implémenter un système de paiement par abonnement ?","Paiement abonnement : 1) Plans : tiers pricing, 2) Billing cycle : monthly, annual, 3) Prorata : upgrades, 4) Payment method : stored, 5) Retry : failed payments, 6) Cancellation : immediate or end period, 7) Dunning : recovery emails, 8) Reporting : MRR, churn."
"Comment gérer les logs d'audit avec immutabilité ?","Logs audit immutables : 1) Append-only : no edits, 2) Hash chain : integrity, 3) Timestamp : trusted source, 4) Signing : cryptographic, 5) Storage : WORM, 6) Retention : compliance period, 7) Search : efficient indexing, 8) Export : legal requests."
"Comment créer un système de gestion de menus dynamiques ?","Menus dynamiques : 1) Structure : tree hierarchy, 2) Items : link, label, icon, 3) Permissions : role-based visibility, 4) Active state : current page, 5) Mega menu : complex layouts, 6) Mobile : responsive, 7) Admin : drag-drop builder, 8) Caching : performance."
"Comment implémenter un système de notification de changements ?","Notification changements : 1) Watch : subscribe resources, 2) Events : create, update, delete, 3) Filters : criteria match, 4) Channels : email, push, webhook, 5) Batching : digest mode, 6) Preferences : user control, 7) Unsubscribe : easy opt-out, 8) History : delivery log."
"Comment gérer les erreurs de validation avec i18n ?","Validation i18n : 1) Messages : translated strings, 2) Interpolation : dynamic values, 3) Locale : user preference, 4) Fallback : default language, 5) Context : field-specific, 6) Pluralization : counts, 7) Format : dates, numbers, 8) Testing : all locales."
"Comment créer un système de gestion de comptes multi-tenants ?","Multi-tenant accounts : 1) Isolation : data separation, 2) Schema : shared or separate DB, 3) Identification : subdomain, header, 4) Billing : per tenant, 5) Customization : branding, 6) Limits : quotas per tenant, 7) Admin : super user, 8) Migration : between tenants."
"Comment implémenter un système de gestion de versions de firmware ?","Versioning firmware : 1) Releases : stable, beta, 2) Compatibility : hardware versions, 3) Distribution : OTA updates, 4) Rollback : previous version, 5) Staging : gradual rollout, 6) Verification : checksums, 7) Logging : update history, 8) Recovery : fail-safe."
"Comment gérer les données sensibles avec chiffrement ?","Chiffrement données : 1) At rest : AES-256, 2) In transit : TLS 1.3, 3) Key management : vault, rotation, 4) Field-level : selective, 5) Tokenization : PII replacement, 6) Access control : need-to-know, 7) Audit : decrypt logs, 8) Compliance : GDPR, PCI."
"Comment créer un système de gestion de questionnaires adaptatifs ?","Questionnaires adaptatifs : 1) Logic : branching rules, 2) Skip : conditional questions, 3) Scoring : calculate real-time, 4) Outcomes : personalized results, 5) Validation : required, format, 6) Progress : completion bar, 7) Save : resume later, 8) Analytics : drop-off points."
"Comment implémenter un système de gestion de portfolios ?","Gestion portfolios : 1) Projects : collection, 2) Resources : allocation across, 3) Budget : total investment, 4) Risk : aggregated exposure, 5) Timeline : Gantt view, 6) Dependencies : inter-project, 7) Reports : executive dashboard, 8) Optimization : prioritization."
"Comment gérer les webhooks avec retry et exponential backoff ?","Webhooks retry : 1) Failure : detect non-2xx, 2) Schedule : 1s, 2s, 4s, 8s, 16s, 3) Max attempts : 5, 4) Jitter : randomize, 5) DLQ : permanent failures, 6) Idempotence : event_id, 7) Logging : all attempts, 8) Alerting : high failure rate."
"Comment créer un système de gestion de conformité réglementaire ?","Conformité réglementaire : 1) Requirements : regulations mapping, 2) Controls : implementation, 3) Evidence : documentation, 4) Audits : scheduled reviews, 5) Gaps : risk assessment, 6) Remediation : action plans, 7) Reporting : compliance status, 8) Updates : regulation changes."
"Comment implémenter un système de chat bot avec NLP ?","Chatbot NLP : 1) Intents : user intentions, 2) Entities : extract parameters, 3) Training : example phrases, 4) Context : conversation state, 5) Fallback : human handoff, 6) Analytics : unhandled queries, 7) Multilingual : language detection, 8) Integration : channels."
"Comment gérer les images avec watermarking automatique ?","Watermarking auto : 1) Upload : trigger processing, 2) Position : corner ou center, 3) Opacity : configurable, 4) Text : dynamic (username), 5) Logo : overlay image, 6) Batch : existing files, 7) Original : keep backup, 8) CDN : serve watermarked."
"Comment créer un système de gestion de projets Agile ?","Projets Agile : 1) Backlog : user stories, 2) Sprints : iterations, 3) Board : Kanban view, 4) Planning : poker, estimation, 5) Daily standup : status, 6) Burndown : chart progress, 7) Retrospective : improvements, 8) Velocity : team metric."
"Comment implémenter un système de gestion de ressources humaines ?","HRMS : 1) Employés : profils, documents, 2) Absences : congés, maladie, 3) Paie : calculs, bulletins, 4) Recrutement : candidatures, 5) Formation : plans, suivi, 6) Évaluation : performance, 7) Organigramme : structure, 8) Self-service : portail employé."
"Comment gérer les sessions avec Redis Sentinel ?","Redis Sentinel : 1) High availability : master-slave, 2) Monitoring : health checks, 3) Failover : automatic, 4) Client : Sentinel-aware, 5) Quorum : election votes, 6) Configuration : sentinel.conf, 7) Notifications : events, 8) Testing : chaos engineering."
"Comment créer un système de gestion de contenu modulaire ?","CMS modulaire : 1) Blocks : réutilisables, 2) Layout : flexible grids, 3) Components : paragraphes, images, 4) Versioning : content history, 5) Preview : before publish, 6) Workflow : approval, 7) API : headless, 8) Localization : multi-language."
"Comment implémenter un système de détection de duplicatas ?","Détection duplicatas : 1) Hash : content fingerprint, 2) Fuzzy : similarity score, 3) Fields : compare key attributes, 4) Threshold : match confidence, 5) Merge : consolidate records, 6) UI : review suggestions, 7) Auto : high confidence, 8) Audit : merge history."
"Comment gérer les migrations de monolithe vers microservices ?","Migration microservices : 1) Strangler pattern : gradual, 2) Domain : identify boundaries, 3) Extract : service by service, 4) API gateway : routing, 5) Database : eventual separation, 6) Testing : integration, 7) Monitoring : distributed tracing, 8) Rollback : fallback monolith."
"Comment créer un système de gestion de droits d'auteur ?","Droits d'auteur : 1) Metadata : author, date, 2) License : type, terms, 3) Attribution : credit required, 4) Watermarking : identification, 5) DMCA : takedown process, 6) Royalties : payment tracking, 7) Expiration : public domain, 8) Registry : blockchain."
"Comment implémenter un système de recommandation hybride ?","Recommandation hybride : 1) Collaborative : user-item matrix, 2) Content-based : item features, 3) Weighted : combine scores, 4) Switching : context-dependent, 5) Cold start : content preference, 6) Diversity : avoid filter bubble, 7) Real-time : user actions, 8) Evaluation : A/B testing."
"Comment gérer les connexions pool avec monitoring ?","Connection pool monitoring : 1) Active : in-use connections, 2) Idle : available, 3) Wait time : queue duration, 4) Timeouts : acquisition failures, 5) Leaks : unreturned connections, 6) Metrics : min, max, avg, 7) Alerts : pool exhaustion, 8) Tuning : size optimization."
"Comment créer un système de gestion de contrats de travail ?","Contrats travail : 1) Templates : types emploi, 2) Variables : salary, poste, 3) Génération : PDF automatique, 4) Signature : électronique, 5) Stockage : sécurisé, 6) Avenants : modifications, 7) Expiration : CDD tracking, 8) Archive : historique."
"Comment implémenter un système de test A/B avec analyse statistique ?","A/B testing statistique : 1) Variants : control + treatment, 2) Randomization : assignment, 3) Sample size : power analysis, 4) Metrics : primary KPI, 5) Duration : significance, 6) P-value : <0.05, 7) Confidence : 95%, 8) Segmentation : sub-groups."
"Comment gérer les fichiers avec déduplication basée hash ?","Déduplication hash : 1) Compute : SHA-256 content, 2) Store : hash-to-file mapping, 3) Check : before upload, 4) Reference : link duplicates, 5) Space : savings calculation, 6) Deletion : reference count, 7) Verification : periodic integrity, 8) Performance : async hashing."
"Comment créer un système de gestion de leads scoring automatique ?","Lead scoring auto : 1) Demographics : firmographic fit, 2) Behavior : engagement actions, 3) ML model : train on conversions, 4) Features : recency, frequency, 5) Threshold : qualified lead, 6) Decay : reduce over time, 7) Update : real-time, 8) Segmentation : hot, warm, cold."
"Comment implémenter un système de gestion de contenu avec workflow ?","CMS workflow : 1) States : draft, review, approved, published, 2) Transitions : rules, 3) Roles : author, editor, publisher, 4) Approval : multi-level, 5) Comments : feedback, 6) Notifications : status changes, 7) History : audit trail, 8) Rollback : previous states."
"Comment gérer les timeouts avec circuit breaker pattern ?","Circuit breaker : 1) States : closed, open, half-open, 2) Failure threshold : consecutive errors, 3) Open duration : timeout period, 4) Half-open : test recovery, 5) Fallback : alternative response, 6) Metrics : success rate, 7) Reset : automatic, 8) Monitoring : state transitions."
"Comment créer un système de gestion de planning de ressources ?","Planning ressources : 1) Availability : calendar, 2) Allocation : assignments, 3) Capacity : hours available, 4) Booking : reserve time, 5) Conflicts : double booking, 6) Utilization : percentage, 7) Forecast : future demand, 8) Optimization : workload balance."
"Comment implémenter un système de synchronisation de données en temps réel ?","Sync temps réel : 1) Change data capture : DB triggers, 2) Event stream : Kafka, 3) Consumers : downstream systems, 4) Conflict resolution : timestamps, 5) Idempotence : duplicate handling, 6) Ordering : sequence numbers, 7) Monitoring : lag, 8) Backpressure : throttling."
"Comment gérer les permissions avec politiques fine-grained ?","Politiques fine-grained : 1) ABAC : attribute-based, 2) Conditions : context evaluation, 3) Resources : specific items, 4) Actions : granular operations, 5) Effect : allow or deny, 6) Priority : explicit deny wins, 7) Evaluation : runtime, 8) Caching : performance."
"Comment créer un système de gestion de commandes avec split shipment ?","Split shipment : 1) Availability : items stock, 2) Warehouses : multiple locations, 3) Allocation : optimize shipping, 4) Tracking : per package, 5) Notifications : separate updates, 6) Costs : calculate per shipment, 7) Consolidation : option, 8) Returns : partial."
"Comment implémenter un système de gestion de SaaS metrics ?","SaaS metrics : 1) MRR : monthly recurring revenue, 2) Churn : customer loss rate, 3) LTV : lifetime value, 4) CAC : acquisition cost, 5) ARPU : average revenue per user, 6) NPS : net promoter score, 7) Cohort : retention analysis, 8) Dashboard : visualization."
"Comment gérer les images avec transformation on-the-fly ?","Transform on-the-fly : 1) URL parameters : width, height, format, 2) CDN : edge processing, 3) Caching : transformed versions, 4) Formats : WebP, AVIF fallback, 5) Quality : compression level, 6) Cropping : focal point, 7) Filters : blur, grayscale, 8) Signature : prevent abuse."
"Comment créer un système de gestion de catalogue de formations ?","Catalogue formations : 1) Courses : description, durée, 2) Categories : organisation, 3) Prerequisites : dependencies, 4) Instructors : profils, 5) Sessions : schedule, seats, 6) Enrollment : inscription, 7) Completion : tracking, 8) Certification : attestations."
"Comment implémenter un système de gestion de tickets avec SLA escalation ?","SLA escalation : 1) Timer : start on creation, 2) Thresholds : warning, breach, 3) Notifications : stakeholders, 4) Reassignment : to manager, 5) Priority bump : urgent, 6) Pause : conditions, 7) Reporting : compliance, 8) Automation : workflows."
"Comment gérer les données avec data lake architecture ?","Data lake : 1) Storage : object store S3, 2) Zones : raw, cleansed, curated, 3) Catalog : metadata registry, 4) Ingestion : batch, streaming, 5) Processing : Spark, Flink, 6) Governance : access control, 7) Lifecycle : archiving, 8) Analytics : query engines."
"Comment créer un système de gestion de budgets avec prévisions ?","Budgets prévisions : 1) Planning : yearly, quarterly, 2) Categories : expense types, 3) Allocation : departments, 4) Tracking : actual vs budget, 5) Forecasting : trends, seasonality, 6) Variance : analysis, 7) Alerts : overspending, 8) Reporting : P&L."
"Comment implémenter un système de gestion de codes QR dynamiques ?","QR codes dynamiques : 1) Generation : unique IDs, 2) URL : redirect endpoint, 3) Destination : updateable, 4) Analytics : scans tracking, 5) Expiration : time-limited, 6) Geofencing : location-based, 7) A/B testing : variants, 8) Design : branded."
"Comment gérer les erreurs avec dead letter queue ?","Dead letter queue : 1) Max retries : exhausted, 2) Move : failed messages, 3) Analysis : error patterns, 4) Manual review : intervention, 5) Reprocess : fix and replay, 6) Monitoring : DLQ depth, 7) Alerting : accumulation, 8) Retention : configurable."
"Comment créer un système de gestion de syndication de contenu ?","Syndication contenu : 1) Sources : originaux, 2) Partners : distribution, 3) Terms : licensing, 4) Formatting : adaptation, 5) Attribution : backlinks, 6) Scheduling : publication, 7) Tracking : performance, 8) Royalties : revenue share."
"Comment implémenter un système de monitoring de business metrics ?","Business metrics monitoring : 1) KPIs : définition, 2) Data sources : agrégation, 3) Dashboards : visualisation, 4) Alerts : thresholds, 5) Anomaly detection : outliers, 6) Drill-down : details, 7) Historical : trends, 8) Export : reporting."
"Comment gérer les formulaires avec conditional fields ?","Conditional fields : 1) Rules : show/hide logic, 2) Dependencies : field values, 3) Dynamic : runtime evaluation, 4) Validation : context-aware, 5) Default values : smart, 6) Nested : complex conditions, 7) UI : smooth transitions, 8) State management : React."
"Comment créer un système de gestion de factures récurrentes ?","Factures récurrentes : 1) Schedule : mensuel, annuel, 2) Template : standard items, 3) Generation : automatique, 4) Sending : email, 5) Payment : collection, 6) Retries : failed payments, 7) Proration : mid-cycle changes, 8) Reporting : recurring revenue."
"Comment implémenter un système de gestion de conformité RGPD ?","Conformité RGPD : 1) Consent : granular, 2) Right to access : data export, 3) Right to erasure : deletion, 4) Right to portability : format, 5) Privacy policy : transparency, 6) DPO : designation, 7) Breach notification : 72h, 8) DPIA : assessments."
"Comment gérer les sessions avec sticky routing ?","Sticky routing : 1) Load balancer : session affinity, 2) Cookie : route identifier, 3) Hash : IP or session_id, 4) Failover : backup server, 5) Drain : graceful shutdown, 6) Monitoring : distribution, 7) Stateless : preference, 8) Testing : node failure."
"Comment créer un système de gestion de changelog produit ?","Changelog produit : 1) Entries : version, date, changes, 2) Categories : features, fixes, breaking, 3) Format : Markdown, 4) Audience : users, developers, 5) Notifications : in-app, email, 6) Feed : RSS, 7) Archive : historical versions, 8) Integration : release process."
